Sigla ICAO Empresa Aérea;Empresa Aérea;Número Voo;Código DI;Código Tipo Linha;Modelo Equipamento;Número de Assentos;Sigla ICAO Aeroporto Origem;Descrição Aeroporto Origem;Partida Prevista;Partida Real;Sigla ICAO Aeroporto Destino;Descrição Aeroporto Destino;Chegada Prevista;Chegada Real;Situação Voo;Justificativa;Referência;Situação Partida;Situação Chegada
SID;SIDERAL LINHAS AÉREAS LTDA.;9305;0;C;B73Y;0;SBBR;PRESIDENTE JUSCELINO KUBITSCHEK - BRASÍLIA - DF - BRASIL;30/01/2024 06:50;30/01/2024 07:15;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;30/01/2024 09:45;30/01/2024 10:20;REALIZADO;;2024-01-30;Pontual;Atraso 30-60
SID;SIDERAL LINHAS AÉREAS LTDA.;9306;0;C;B73Y;0;SBBR;PRESIDENTE JUSCELINO KUBITSCHEK - BRASÍLIA - DF - BRASIL;30/01/2024 00:15;30/01/2024 00:15;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;30/01/2024 01:55;30/01/2024 01:55;REALIZADO;;2024-01-30;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9307;0;C;B73Y;0;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;30/01/2024 03:00;30/01/2024 03:00;SBBR;PRESIDENTE JUSCELINO KUBITSCHEK - BRASÍLIA - DF - BRASIL;30/01/2024 04:35;30/01/2024 04:53;REALIZADO;;2024-01-30;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9408;0;C;B73Y;0;SBSV;DEPUTADO LUÍS EDUARDO MAGALHÃES - SALVADOR - BA - BRASIL;30/01/2024 22:40;30/01/2024 22:40;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;31/01/2024 01:15;31/01/2024 01:10;REALIZADO;;2024-01-30;Pontual;Antecipado
SID;SIDERAL LINHAS AÉREAS LTDA.;9408;0;C;B73Y;0;SBFZ;PINTO MARTINS - FORTALEZA - CE - BRASIL;30/01/2024 19:50;30/01/2024 19:50;SBSV;DEPUTADO LUÍS EDUARDO MAGALHÃES - SALVADOR - BA - BRASIL;30/01/2024 21:40;30/01/2024 21:35;REALIZADO;;2024-01-30;Pontual;Antecipado
SID;SIDERAL LINHAS AÉREAS LTDA.;9409;0;C;B73Y;0;SBCF;TANCREDO NEVES - CONFINS - MG - BRASIL;30/01/2024 05:00;30/01/2024 05:05;SBFZ;PINTO MARTINS - FORTALEZA - CE - BRASIL;30/01/2024 07:50;30/01/2024 07:55;REALIZADO;;2024-01-30;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9409;0;C;B73Y;0;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;30/01/2024 03:10;30/01/2024 03:30;SBCF;TANCREDO NEVES - CONFINS - MG - BRASIL;30/01/2024 04:10;30/01/2024 04:45;REALIZADO;;2024-01-30;Pontual;Atraso 30-60
SID;SIDERAL LINHAS AÉREAS LTDA.;9412;0;C;B73Y;0;SBCF;TANCREDO NEVES - CONFINS - MG - BRASIL;30/01/2024 01:00;;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;30/01/2024 02:20;;CANCELADO;;2024-01-30;;
SID;SIDERAL LINHAS AÉREAS LTDA.;9413;0;C;B73Y;0;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;30/01/2024 03:05;30/01/2024 03:35;SBCF;TANCREDO NEVES - CONFINS - MG - BRASIL;30/01/2024 04:05;30/01/2024 04:40;REALIZADO;;2024-01-30;Pontual;Atraso 30-60
SID;SIDERAL LINHAS AÉREAS LTDA.;9520;0;C;B734;0;SBCG;CAMPO GRANDE - CAMPO GRANDE - MS - BRASIL;30/01/2024 21:20;30/01/2024 21:20;SBGO;SANTA GENOVEVA/GOIÂNIA - GOIÂNIA - GO - BRASIL;30/01/2024 22:35;30/01/2024 22:50;REALIZADO;;2024-01-30;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9520;0;C;B734;0;SBGO;SANTA GENOVEVA/GOIÂNIA - GOIÂNIA - GO - BRASIL;30/01/2024 23:25;30/01/2024 23:30;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;31/01/2024 00:55;31/01/2024 01:10;REALIZADO;;2024-01-30;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9521;0;C;B734;0;SBGO;SANTA GENOVEVA/GOIÂNIA - GOIÂNIA - GO - BRASIL;30/01/2024 05:25;30/01/2024 05:55;SBCG;CAMPO GRANDE - CAMPO GRANDE - MS - BRASIL;30/01/2024 06:40;30/01/2024 07:20;REALIZADO;;2024-01-30;Pontual;Atraso 30-60
SID;SIDERAL LINHAS AÉREAS LTDA.;9521;0;C;B734;0;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;30/01/2024 03:20;30/01/2024 03:45;SBGO;SANTA GENOVEVA/GOIÂNIA - GOIÂNIA - GO - BRASIL;30/01/2024 04:45;30/01/2024 05:20;REALIZADO;;2024-01-30;Pontual;Atraso 30-60
SID;SIDERAL LINHAS AÉREAS LTDA.;9522;0;C;B734;0;SBRF;GUARARAPES - GILBERTO FREYRE - RECIFE - PE - BRASIL;30/01/2024 21:50;30/01/2024 21:50;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;31/01/2024 01:15;31/01/2024 01:10;REALIZADO;;2024-01-30;Pontual;Antecipado
SID;SIDERAL LINHAS AÉREAS LTDA.;9523;0;C;B734;0;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;30/01/2024 02:30;30/01/2024 02:30;SBRF;GUARARAPES - GILBERTO FREYRE - RECIFE - PE - BRASIL;30/01/2024 05:30;30/01/2024 05:34;REALIZADO;;2024-01-30;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9774;0;C;B73Y;0;SBCF;TANCREDO NEVES - CONFINS - MG - BRASIL;31/01/2024 00:50;31/01/2024 01:05;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;31/01/2024 02:10;31/01/2024 02:15;REALIZADO;;2024-01-30;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9774;0;C;B73Y;0;SBRF;GUARARAPES - GILBERTO FREYRE - RECIFE - PE - BRASIL;30/01/2024 21:30;30/01/2024 21:30;SBCF;TANCREDO NEVES - CONFINS - MG - BRASIL;31/01/2024 00:05;31/01/2024 00:05;REALIZADO;;2024-01-30;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9775;0;C;B73Y;0;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;30/01/2024 03:45;30/01/2024 03:57;SBRF;GUARARAPES - GILBERTO FREYRE - RECIFE - PE - BRASIL;30/01/2024 06:45;30/01/2024 07:05;REALIZADO;;2024-01-30;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9208;7;N;B738;189;SBUL;TEN CEL AVIADOR CÉSAR BOMBONATO - UBERLÂNDIA - MG - BRASIL;31/01/2024 23:00;31/01/2024 22:45;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;01/02/2024 00:20;01/02/2024 00:10;REALIZADO;;2024-01-31;Antecipado;Antecipado
SID;SIDERAL LINHAS AÉREAS LTDA.;9300;0;C;B734;0;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;01/02/2024 01:00;01/02/2024 01:00;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;01/02/2024 02:00;01/02/2024 02:00;REALIZADO;;2024-01-31;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9300;0;C;B734;0;SBSV;DEPUTADO LUÍS EDUARDO MAGALHÃES - SALVADOR - BA - BRASIL;31/01/2024 22:20;31/01/2024 22:10;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;01/02/2024 00:20;01/02/2024 00:20;REALIZADO;;2024-01-31;Antecipado;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9301;0;C;B734;0;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;31/01/2024 04:00;31/01/2024 04:16;SBSV;DEPUTADO LUÍS EDUARDO MAGALHÃES - SALVADOR - BA - BRASIL;31/01/2024 06:20;31/01/2024 06:35;REALIZADO;;2024-01-31;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9302;0;C;B734;0;SBCF;TANCREDO NEVES - CONFINS - MG - BRASIL;01/02/2024 00:20;01/02/2024 00:20;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;01/02/2024 01:35;01/02/2024 01:40;REALIZADO;;2024-01-31;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9302;0;C;B734;0;SBSV;DEPUTADO LUÍS EDUARDO MAGALHÃES - SALVADOR - BA - BRASIL;31/01/2024 22:00;31/01/2024 22:00;SBCF;TANCREDO NEVES - CONFINS - MG - BRASIL;31/01/2024 23:35;31/01/2024 23:40;REALIZADO;;2024-01-31;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9303;0;C;B734;0;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;31/01/2024 04:30;31/01/2024 04:27;SBSV;DEPUTADO LUÍS EDUARDO MAGALHÃES - SALVADOR - BA - BRASIL;31/01/2024 06:30;31/01/2024 06:22;REALIZADO;;2024-01-31;Antecipado;Antecipado
SID;SIDERAL LINHAS AÉREAS LTDA.;9303;0;C;B734;0;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;31/01/2024 02:40;31/01/2024 03:08;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;31/01/2024 03:40;31/01/2024 04:00;REALIZADO;;2024-01-31;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9304;0;C;B73Y;0;SBBR;PRESIDENTE JUSCELINO KUBITSCHEK - BRASÍLIA - DF - BRASIL;31/01/2024 23:20;31/01/2024 23:15;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;01/02/2024 01:10;01/02/2024 01:05;REALIZADO;;2024-01-31;Antecipado;Antecipado
SID;SIDERAL LINHAS AÉREAS LTDA.;9304;0;C;B73Y;0;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;31/01/2024 19:00;31/01/2024 19:00;SBBR;PRESIDENTE JUSCELINO KUBITSCHEK - BRASÍLIA - DF - BRASIL;31/01/2024 21:55;31/01/2024 21:55;REALIZADO;;2024-01-31;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9305;0;C;B73Y;0;SBBR;PRESIDENTE JUSCELINO KUBITSCHEK - BRASÍLIA - DF - BRASIL;31/01/2024 06:50;31/01/2024 07:12;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;31/01/2024 09:45;31/01/2024 10:15;REALIZADO;;2024-01-31;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9305;0;C;B73Y;0;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;31/01/2024 04:00;31/01/2024 04:47;SBBR;PRESIDENTE JUSCELINO KUBITSCHEK - BRASÍLIA - DF - BRASIL;31/01/2024 05:45;31/01/2024 06:35;REALIZADO;;2024-01-31;Atraso 30-60;Atraso 30-60
SID;SIDERAL LINHAS AÉREAS LTDA.;9306;0;C;B73Y;0;SBBR;PRESIDENTE JUSCELINO KUBITSCHEK - BRASÍLIA - DF - BRASIL;31/01/2024 00:15;31/01/2024 00:15;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;31/01/2024 01:55;31/01/2024 02:05;REALIZADO;;2024-01-31;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9307;0;C;B73Y;0;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;31/01/2024 03:00;31/01/2024 03:05;SBBR;PRESIDENTE JUSCELINO KUBITSCHEK - BRASÍLIA - DF - BRASIL;31/01/2024 04:35;31/01/2024 04:51;REALIZADO;;2024-01-31;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9408;0;C;B73Y;0;SBFZ;PINTO MARTINS - FORTALEZA - CE - BRASIL;31/01/2024 19:50;31/01/2024 19:50;SBSV;DEPUTADO LUÍS EDUARDO MAGALHÃES - SALVADOR - BA - BRASIL;31/01/2024 21:40;31/01/2024 21:38;REALIZADO;;2024-01-31;Pontual;Antecipado
SID;SIDERAL LINHAS AÉREAS LTDA.;9408;0;C;B73Y;0;SBSV;DEPUTADO LUÍS EDUARDO MAGALHÃES - SALVADOR - BA - BRASIL;31/01/2024 22:40;31/01/2024 22:38;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;01/02/2024 01:15;01/02/2024 01:00;REALIZADO;;2024-01-31;Antecipado;Antecipado
SID;SIDERAL LINHAS AÉREAS LTDA.;9409;0;C;B73Y;0;SBCF;TANCREDO NEVES - CONFINS - MG - BRASIL;31/01/2024 05:00;31/01/2024 05:05;SBFZ;PINTO MARTINS - FORTALEZA - CE - BRASIL;31/01/2024 07:50;31/01/2024 07:55;REALIZADO;;2024-01-31;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9409;0;C;B73Y;0;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;31/01/2024 03:10;31/01/2024 03:33;SBCF;TANCREDO NEVES - CONFINS - MG - BRASIL;31/01/2024 04:10;31/01/2024 04:45;REALIZADO;;2024-01-31;Pontual;Atraso 30-60
SID;SIDERAL LINHAS AÉREAS LTDA.;9412;0;C;B73Y;0;SBCF;TANCREDO NEVES - CONFINS - MG - BRASIL;31/01/2024 01:00;31/01/2024 01:10;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;31/01/2024 02:20;31/01/2024 02:25;REALIZADO;;2024-01-31;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9413;0;C;B73Y;0;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;31/01/2024 03:05;;SBCF;TANCREDO NEVES - CONFINS - MG - BRASIL;31/01/2024 04:05;;CANCELADO;;2024-01-31;;
SID;SIDERAL LINHAS AÉREAS LTDA.;9413;7;C;B733;0;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;;31/01/2024 03:43;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;;31/01/2024 04:06;REALIZADO;;2024-01-31;;
SID;SIDERAL LINHAS AÉREAS LTDA.;9520;0;C;B734;0;SBCG;CAMPO GRANDE - CAMPO GRANDE - MS - BRASIL;31/01/2024 21:20;31/01/2024 21:20;SBGO;SANTA GENOVEVA/GOIÂNIA - GOIÂNIA - GO - BRASIL;31/01/2024 22:35;31/01/2024 22:50;REALIZADO;;2024-01-31;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9520;0;C;B734;0;SBGO;SANTA GENOVEVA/GOIÂNIA - GOIÂNIA - GO - BRASIL;31/01/2024 23:25;31/01/2024 23:25;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;01/02/2024 00:55;01/02/2024 01:10;REALIZADO;;2024-01-31;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9521;0;C;B734;0;SBGO;SANTA GENOVEVA/GOIÂNIA - GOIÂNIA - GO - BRASIL;31/01/2024 05:25;31/01/2024 05:52;SBCG;CAMPO GRANDE - CAMPO GRANDE - MS - BRASIL;31/01/2024 06:40;31/01/2024 07:25;REALIZADO;;2024-01-31;Pontual;Atraso 30-60
SID;SIDERAL LINHAS AÉREAS LTDA.;9521;0;C;B734;0;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;31/01/2024 03:20;31/01/2024 03:35;SBGO;SANTA GENOVEVA/GOIÂNIA - GOIÂNIA - GO - BRASIL;31/01/2024 04:45;31/01/2024 05:25;REALIZADO;;2024-01-31;Pontual;Atraso 30-60
SID;SIDERAL LINHAS AÉREAS LTDA.;9522;0;C;B734;0;SBRF;GUARARAPES - GILBERTO FREYRE - RECIFE - PE - BRASIL;31/01/2024 21:50;31/01/2024 21:50;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;01/02/2024 01:15;01/02/2024 01:12;REALIZADO;;2024-01-31;Pontual;Antecipado
SID;SIDERAL LINHAS AÉREAS LTDA.;9523;0;C;B734;0;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;31/01/2024 02:30;31/01/2024 02:30;SBRF;GUARARAPES - GILBERTO FREYRE - RECIFE - PE - BRASIL;31/01/2024 05:30;31/01/2024 05:38;REALIZADO;;2024-01-31;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9774;0;C;B73Y;0;SBRF;GUARARAPES - GILBERTO FREYRE - RECIFE - PE - BRASIL;31/01/2024 21:30;31/01/2024 21:30;SBCF;TANCREDO NEVES - CONFINS - MG - BRASIL;01/02/2024 00:05;01/02/2024 00:20;REALIZADO;;2024-01-31;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9774;0;C;B73Y;0;SBCF;TANCREDO NEVES - CONFINS - MG - BRASIL;01/02/2024 00:50;01/02/2024 00:55;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;01/02/2024 02:10;01/02/2024 02:06;REALIZADO;;2024-01-31;Pontual;Antecipado
SID;SIDERAL LINHAS AÉREAS LTDA.;9775;0;C;B73Y;0;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;31/01/2024 03:45;31/01/2024 04:00;SBRF;GUARARAPES - GILBERTO FREYRE - RECIFE - PE - BRASIL;31/01/2024 06:45;31/01/2024 07:25;REALIZADO;;2024-01-31;Pontual;Atraso 30-60
SKU;SKY AIRLINE S.A.;0600;0;I;A320;186;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;01/01/2024 07:50;;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;01/01/2024 11:55;;CANCELADO;;2024-01-01;;
SKU;SKY AIRLINE S.A.;0601;0;I;A320;186;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;01/01/2024 13:00;;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;01/01/2024 17:05;;CANCELADO;;2024-01-01;;
SKU;SKY AIRLINE S.A.;0602;0;I;A320;186;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;01/01/2024 14:25;;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;01/01/2024 18:20;;CANCELADO;;2024-01-01;;
SKU;SKY AIRLINE S.A.;0603;0;I;A320;186;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;01/01/2024 19:25;;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;01/01/2024 21:35;;CANCELADO;;2024-01-01;;
SKU;SKY AIRLINE S.A.;0604;0;I;A320;186;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;01/01/2024 22:35;31/12/2023 23:34;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;02/01/2024 02:40;01/01/2024 02:56;REALIZADO;;2024-01-01;Antecipado;Antecipado
SKU;SKY AIRLINE S.A.;0605;0;I;A320;186;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;01/01/2024 08:00;01/01/2024 08:09;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;01/01/2024 12:05;01/01/2024 12:30;REALIZADO;;2024-01-01;Pontual;Pontual
SKU;SKY AIRLINE S.A.;0620;0;I;A320;186;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;01/01/2024 04:00;01/01/2024 05:13;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;01/01/2024 09:15;01/01/2024 09:17;REALIZADO;;2024-01-01;Atraso 60-120;Pontual
SKU;SKY AIRLINE S.A.;0621;0;I;A320;186;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;01/01/2024 10:15;01/01/2024 10:21;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;01/01/2024 14:30;01/01/2024 15:08;REALIZADO;;2024-01-01;Pontual;Atraso 30-60
SKU;SKY AIRLINE S.A.;0622;2;X;A320;186;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;;01/01/2024 16:19;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;;01/01/2024 20:05;REALIZADO;;2024-01-01;;
SKU;SKY AIRLINE S.A.;0623;2;X;A320;186;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;;01/01/2024 21:13;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;;02/01/2024 02:04;REALIZADO;;2024-01-01;;
SKU;SKY AIRLINE S.A.;0624;2;X;A320;186;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;;01/01/2024 14:15;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;;01/01/2024 17:55;REALIZADO;;2024-01-01;;
SKU;SKY AIRLINE S.A.;0625;2;X;A320;186;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;;01/01/2024 19:00;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;;02/01/2024 00:05;REALIZADO;;2024-01-01;;
SKU;SKY AIRLINE S.A.;0630;0;I;A320;186;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;01/01/2024 18:20;01/01/2024 18:18;SBFL;HERCÍLIO LUZ - FLORIANÓPOLIS - SC - BRASIL;01/01/2024 21:40;01/01/2024 21:26;REALIZADO;;2024-01-01;Antecipado;Antecipado
SKU;SKY AIRLINE S.A.;0631;0;I;A320;186;SBFL;HERCÍLIO LUZ - FLORIANÓPOLIS - SC - BRASIL;01/01/2024 22:40;01/01/2024 22:29;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;02/01/2024 02:00;02/01/2024 02:09;REALIZADO;;2024-01-01;Antecipado;Pontual
SKU;SKY AIRLINE S.A.;0632;0;I;A320;186;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;01/01/2024 04:55;;SBFL;HERCÍLIO LUZ - FLORIANÓPOLIS - SC - BRASIL;01/01/2024 08:15;;CANCELADO;;2024-01-01;;
SKU;SKY AIRLINE S.A.;0633;0;I;A320;186;SBFL;HERCÍLIO LUZ - FLORIANÓPOLIS - SC - BRASIL;01/01/2024 09:05;;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;01/01/2024 12:25;;CANCELADO;;2024-01-01;;
SKU;SKY AIRLINE S.A.;0634;2;X;A320;186;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;;01/01/2024 14:30;SBFL;HERCÍLIO LUZ - FLORIANÓPOLIS - SC - BRASIL;;01/01/2024 17:42;REALIZADO;;2024-01-01;;
SKU;SKY AIRLINE S.A.;0635;2;X;A320;186;SBFL;HERCÍLIO LUZ - FLORIANÓPOLIS - SC - BRASIL;;01/01/2024 18:24;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;;01/01/2024 22:25;REALIZADO;;2024-01-01;;
SKU;SKY AIRLINE S.A.;0600;0;I;A320;186;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;02/01/2024 07:50;;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;02/01/2024 11:55;;CANCELADO;;2024-01-02;;
SKU;SKY AIRLINE S.A.;0601;0;I;A320;186;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;02/01/2024 13:00;;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;02/01/2024 17:05;;CANCELADO;;2024-01-02;;
SKU;SKY AIRLINE S.A.;0602;0;I;A320;186;SCEL;COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT - SANTIAGO - CHILE;02/01/2024 14:25;;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;02/01/2024 18:20;;CANCELADO;;2024-01-02;;
